amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	purchase-order-number	price-designation	is-iba	order-invoice-type
028-0766009-2647546	028-0766009-2647546	2023-08-22T21:12:40+00:00	2023-08-23T01:21:03+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Unterlegplatten | 60 x 40 mm, 1,5 mm weiß - 250 Stk. | Abstandshalter, Plättchen aus Kunststoff, Distanzplatten, Klötze, Unterl	SS-AOGO-KFY6	B08SCFX42D	Shipped	1	EUR	25.99	4.15							Kulmbach	Bayern	95326	DE		false			false	
028-7421867-6853122	028-7421867-6853122	2023-08-22T21:11:25+00:00	2023-08-23T01:23:33+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Unterlegplatten | 60 x 40 mm, 5 mm grün - 250 Stk. | Abstandshalter, Plättchen aus Kunststoff, Distanzplatten, Klötze, Unterleg	07-RYP6-MT08	B08SCFCK2H	Shipped	1	EUR	36.98	5.9							Kulmbach	Bayern	95326	DE		false			false	
304-7688184-7697962	304-7688184-7697962	2023-08-22T21:10:37+00:00	2023-08-23T06:54:34+00:00	Shipped	Amazon	Amazon.de		Standard	INNONEXXTï¿½ Premium Nageleisen | 800 x 18 mm, Brecheisen aus Spezialstahl | Nageleisen, Nagelschlitze, Stemmeisen, Brechstange, Meisselschaber, Br	2I-PB7C-OYPH_FBM	B09BZLK44P	Shipped	1	EUR	26.99	4.31	1.67					1.67	Alsdorf		52477	DE	DE Core Free Shipping 2018/04/24 20-00-00	false			false	
028-7716292-6784302	028-7716292-6784302	2023-08-22T21:09:05+00:00	2023-08-23T07:21:42+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Diamant-Dosensenker Dosenbohrer 68mm | Spezial-Turbo-segmentiert, lasergeschweißt | Lochbohrer, Steckdosenbohrer | Mauerwerk, Kal	0Y-J3AN-1SZ7	B09CZHP57M	Shipped	1	EUR	35.99	5.75							Marsberg		34431	DE		false			false	
303-3901873-9605117	303-3901873-9605117	2023-08-22T20:58:42+00:00	2023-08-23T04:14:42+00:00	Shipped	Amazon	Amazon.de		Standard	INNONEXXT® Premium Unterlegplatten | 60 x 40 mm 160 Stück Mix | Abstandshalter, Plättchen aus Kunststoff | Tragfähigkeit bis 16 t | Set: 1.5, 2, 3	JV-YDRH-BYKA	B07NZJJHDG	Shipped	1	EUR	41.84	6.97	1.66					1.66	Walchsee	Tirol	6344	AT	DE Core Free Shipping 2018/04/24 20-00-00	false			false	
303-5013358-0833160	303-5013358-0833160	2023-08-22T20:34:59+00:00	2023-08-22T20:36:37+00:00	Pending	Amazon	Amazon.de		Standard	INNONEXXT® Premium Profilverbindungsschrauben | 3,9 x 11 mm | 500 Stück | Metallprofileschrauben, Profil Schrauben, Blechschrauben schwarz, Trockenb	2R-KNCM-T7QB	B08GFWYC7M	Unshipped	1	EUR	15.49								Rittersdorf	Rheinland-Pfalz	54636	DE		false			false	
028-7122744-4489902	028-7122744-4489902	2023-08-22T20:33:15+00:00	2023-08-23T01:19:41+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Fugenkreuze | 4mm x 15mm 150 Stück | Fugenkreuze für Terrassenplatten und Betonplatten, Abstandshalter Terrassenplatten, Terrass	7G-OVBG-54QN	B0BJFJNG16	Shipped	1	EUR	17.29	2.76							Obersontheim	BW	74423	DE		false			false	
306-2859829-6813106	306-2859829-6813106	2023-08-22T20:32:01+00:00	2023-08-23T04:15:50+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Unterlegplatten | 60 x 40 mm, 80 Stk | Abstandshalter, Plättchen aus Kunststoff, Unterlegklotz, Distanzhalter | Tragfähigkeit bi	RI-897L-YJHU	B08SCJC5BX	Shipped	1	EUR	28.44	4.74							St.Georgen im Attergau		4880	AT		false			false	
304-8196365-1886703	304-8196365-1886703	2023-08-22T20:27:44+00:00	2023-08-22T20:42:53+00:00	Pending	Amazon	Amazon.de		Standard	INNONEXXT® Premium Justierschraube | 6 x 60mm, T30, blau verzinkt, Stahl | Fräsrippen, Cut-Spitze, Senkkopf | Holz- Universalschrauben, Ring- und Ho	IF-JZE6-BBFM	B08XFDZSYG	Unshipped	1	EUR	19.49								Marktoberdorf		87616	DE	FBA Subscribe & Save Discount	false			false	
028-4847458-7154746	028-4847458-7154746	2023-08-22T20:19:47+00:00	2023-08-22T20:19:52+00:00	Pending	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Profilverbindungsschrauben | 3,9 x 11 mm | 500 Stück | Metallprofileschrauben, Profil Schrauben, Blechschrauben schwarz, Trockenb	2R-KNCM-T7QB	B08GFWYC7M	Unshipped	1	EUR	15.49								Ahrensfelde	Brandenburg	16356	DE		false			false	
